Feature Code,Feature Name,Delta C-index
DP05_0039E,DP05_0039E,-4.7581284694619974e-05
DP05_0074E,DP05_0074E,-4.7581284694619974e-05
DP05_0011PM,DP05_0011PM,-4.7581284694619974e-05
DP05_0036PM,DP05_0036PM,-4.7581284694619974e-05
DP05_0080PM,DP05_0080PM,-4.7581284694619974e-05
DP05_0081PM,DP05_0081PM,-4.7581284694619974e-05
DP02_0073E,DP02_0073E,-6.344171292627099e-05
DP02_0083E,DP02_0083E,-6.344171292627099e-05
DP02_0119E,DP02_0119E,-6.344171292627099e-05
DP02_0133M,DP02_0133M,-6.344171292627099e-05
DP02_0090PE,DP02_0090PE,-6.344171292627099e-05
DP02_0123PM,DP02_0123PM,-6.344171292627099e-05
DP02_0126PE,DP02_0126PE,-6.344171292627099e-05
DP03_0011E,DP03_0011E,-6.344171292627099e-05
DP03_0018M,DP03_0018M,-6.344171292627099e-05
DP03_0023E,DP03_0023E,-6.344171292627099e-05
DP03_0077E,DP03_0077E,-6.344171292627099e-05
DP03_0081E,DP03_0081E,-6.344171292627099e-05
DP03_0107E,DP03_0107E,-6.344171292627099e-05
DP04_0009E,DP04_0009E,-6.344171292627099e-05
DP04_0098M,DP04_0098M,-6.344171292627099e-05
DP04_0035PM,DP04_0035PM,-6.344171292627099e-05
DP04_0043PE,DP04_0043PE,-6.344171292627099e-05
DP04_0088PM,DP04_0088PM,-6.344171292627099e-05
DP05_0005E,DP05_0005E,-6.344171292627099e-05
DP05_0031E,DP05_0031E,-6.344171292627099e-05
DP05_0051M,DP05_0051M,-6.344171292627099e-05
DP05_0053M,DP05_0053M,-6.344171292627099e-05
DP05_0074M,DP05_0074M,-6.344171292627099e-05
DP05_0045PM,DP05_0045PM,-6.344171292627099e-05
DP05_0069PM,DP05_0069PM,-6.344171292627099e-05
DP02_0036E,DP02_0036E,-7.930214115781098e-05
DP02_0054M,DP02_0054M,-7.930214115781098e-05
DP02_0075M,DP02_0075M,-7.930214115781098e-05
DP02_0098M,DP02_0098M,-7.930214115781098e-05
DP02_0110E,DP02_0110E,-7.930214115781098e-05
DP02_0019PM,DP02_0019PM,-7.930214115781098e-05
DP02_0035PM,DP02_0035PM,-7.930214115781098e-05
DP02_0050PE,DP02_0050PE,-7.930214115781098e-05
DP02_0132PE,DP02_0132PE,-7.930214115781098e-05
DP03_0050E,DP03_0050E,-7.930214115781098e-05
DP03_0065M,DP03_0065M,-7.930214115781098e-05
DP03_0094M,DP03_0094M,-7.930214115781098e-05
DP03_0055PE,DP03_0055PE,-7.930214115781098e-05
DP04_0029E,DP04_0029E,-7.930214115781098e-05
DP04_0034E,DP04_0034E,-7.930214115781098e-05
DP04_0057E,DP04_0057E,-7.930214115781098e-05
DP04_0082M,DP04_0082M,-7.930214115781098e-05
DP04_0094E,DP04_0094E,-7.930214115781098e-05
DP04_0117E,DP04_0117E,-7.930214115781098e-05
DP04_0135M,DP04_0135M,-7.930214115781098e-05
DP04_0009PE,DP04_0009PE,-7.930214115781098e-05
DP04_0022PE,DP04_0022PE,-7.930214115781098e-05
DP04_0065PM,DP04_0065PM,-7.930214115781098e-05
DP04_0098PM,DP04_0098PM,-7.930214115781098e-05
DP04_0119PM,DP04_0119PM,-7.930214115781098e-05
DP04_0133PE,DP04_0133PE,-7.930214115781098e-05
DP05_0018E,DP05_0018E,-7.930214115781098e-05
DP05_0027E,DP05_0027E,-7.930214115781098e-05
DP05_0048E,DP05_0048E,-7.930214115781098e-05
DP05_0072E,DP05_0072E,-7.930214115781098e-05
DP05_0090E,DP05_0090E,-7.930214115781098e-05
DP05_0089PE,DP05_0089PE,-7.930214115781098e-05
DP05_0089PM,DP05_0089PM,-7.930214115781098e-05
DP02_0060E,DP02_0060E,-9.516256938935097e-05
DP02_0084PE,DP02_0084PE,-9.516256938935097e-05
DP02_0143PE,DP02_0143PE,-9.516256938935097e-05
DP03_0032E,DP03_0032E,-9.516256938935097e-05
DP03_0083M,DP03_0083M,-9.516256938935097e-05
DP03_0098E,DP03_0098E,-9.516256938935097e-05
DP03_0115E,DP03_0115E,-9.516256938935097e-05
DP03_0022PE,DP03_0022PE,-9.516256938935097e-05
DP03_0132PM,DP03_0132PM,-9.516256938935097e-05
DP04_0027M,DP04_0027M,-9.516256938935097e-05
DP04_0032E,DP04_0032E,-9.516256938935097e-05
DP04_0071M,DP04_0071M,-9.516256938935097e-05
DP04_0088E,DP04_0088E,-9.516256938935097e-05
DP04_0027PE,DP04_0027PE,-9.516256938935097e-05
DP04_0036PM,DP04_0036PM,-9.516256938935097e-05
DP05_0021E,DP05_0021E,-9.516256938935097e-05
DP05_0040E,DP05_0040E,-9.516256938935097e-05
DP05_0044E,DP05_0044E,-9.516256938935097e-05
DP05_0060E,DP05_0060E,-9.516256938935097e-05
DP05_0064E,DP05_0064E,-9.516256938935097e-05
DP05_0089M,DP05_0089M,-9.516256938935097e-05
DP05_0024PM,DP05_0024PM,-9.516256938935097e-05
DP05_0085PE,DP05_0085PE,-9.516256938935097e-05
DP02_0013E,DP02_0013E,-0.00011102299762089096
DP02_0021E,DP02_0021E,-0.00011102299762089096
DP02_0048E,DP02_0048E,-0.00011102299762089096
DP02_0049E,DP02_0049E,-0.00011102299762089096
DP02_0057M,DP02_0057M,-0.00011102299762089096
DP02_0117M,DP02_0117M,-0.00011102299762089096
DP02_0118E,DP02_0118E,-0.00011102299762089096
DP02_0124M,DP02_0124M,-0.00011102299762089096
DP02_0002PE,DP02_0002PE,-0.00011102299762089096
DP02_0033PM,DP02_0033PM,-0.00011102299762089096
DP02_0083PE,DP02_0083PE,-0.00011102299762089096
DP03_0034M,DP03_0034M,-0.00011102299762089096
DP03_0061E,DP03_0061E,-0.00011102299762089096
DP03_0107M,DP03_0107M,-0.00011102299762089096
DP03_0117E,DP03_0117E,-0.00011102299762089096
DP03_0026PE,DP03_0026PE,-0.00011102299762089096
DP03_0102PE,DP03_0102PE,-0.00011102299762089096
DP03_0126PM,DP03_0126PM,-0.00011102299762089096
DP04_0126E,DP04_0126E,-0.00011102299762089096
DP04_0141M,DP04_0141M,-0.00011102299762089096
DP04_0034PM,DP04_0034PM,-0.00011102299762089096
DP04_0107PE,DP04_0107PE,-0.00011102299762089096
DP04_0117PE,DP04_0117PE,-0.00011102299762089096
DP05_0004E,DP05_0004E,-0.00011102299762089096
DP05_0029M,DP05_0029M,-0.00011102299762089096
DP05_0050E,DP05_0050E,-0.00011102299762089096
DP05_0081M,DP05_0081M,-0.00011102299762089096
DP05_0086E,DP05_0086E,-0.00011102299762089096
DP05_0091E,DP05_0091E,-0.00011102299762089096
DP05_0001PE,DP05_0001PE,-0.00011102299762089096
DP05_0021PE,DP05_0021PE,-0.00011102299762089096
DP05_0060PE,DP05_0060PE,-0.00011102299762089096
DP05_0081PE,DP05_0081PE,-0.00011102299762089096
DP02_0025M,DP02_0025M,-0.00012688342585243095
DP02_0033E,DP02_0033E,-0.00012688342585243095
DP02_0038E,DP02_0038E,-0.00012688342585243095
DP02_0050M,DP02_0050M,-0.00012688342585243095
DP02_0088M,DP02_0088M,-0.00012688342585243095
DP02_0092E,DP02_0092E,-0.00012688342585243095
DP02_0137E,DP02_0137E,-0.00012688342585243095
DP02_0069PE,DP02_0069PE,-0.00012688342585243095
DP03_0015E,DP03_0015E,-0.00012688342585243095
DP03_0109PE,DP03_0109PE,-0.00012688342585243095
DP03_0127PM,DP03_0127PM,-0.00012688342585243095
DP04_0049M,DP04_0049M,-0.00012688342585243095
DP04_0047PE,DP04_0047PE,-0.00012688342585243095
DP04_0137PE,DP04_0137PE,-0.00012688342585243095
DP05_0023E,DP05_0023E,-0.00012688342585243095
DP05_0044M,DP05_0044M,-0.00012688342585243095
DP05_0055E,DP05_0055E,-0.00012688342585243095
DP05_0068M,DP05_0068M,-0.00012688342585243095
DP05_0087E,DP05_0087E,-0.00012688342585243095
DP02_0034E,DP02_0034E,-0.00014274385408408197
DP02_0066E,DP02_0066E,-0.00014274385408408197
DP02_0078E,DP02_0078E,-0.00014274385408408197
DP02_0136E,DP02_0136E,-0.00014274385408408197
DP02_0001PE,DP02_0001PE,-0.00014274385408408197
DP02_0029PE,DP02_0029PE,-0.00014274385408408197
DP02_0030PE,DP02_0030PE,-0.00014274385408408197
DP02_0065PM,DP02_0065PM,-0.00014274385408408197
DP02_0096PE,DP02_0096PE,-0.00014274385408408197
DP03_0049E,DP03_0049E,-0.00014274385408408197
DP03_0092M,DP03_0092M,-0.00014274385408408197
DP03_0074PM,DP03_0074PM,-0.00014274385408408197
DP04_0027E,DP04_0027E,-0.00014274385408408197
DP04_0059E,DP04_0059E,-0.00014274385408408197
DP04_0075E,DP04_0075E,-0.00014274385408408197
DP04_0124M,DP04_0124M,-0.00014274385408408197
DP05_0046M,DP05_0046M,-0.00014274385408408197
DP05_0077M,DP05_0077M,-0.00014274385408408197
DP05_0034PE,DP05_0034PE,-0.00014274385408408197
DP02_0015PE,DP02_0015PE,-0.00015860428231562196
DP02_0058PM,DP02_0058PM,-0.00015860428231562196
DP02_0121PE,DP02_0121PE,-0.00015860428231562196
DP03_0033E,DP03_0033E,-0.00015860428231562196
DP03_0042M,DP03_0042M,-0.00015860428231562196
DP03_0103E,DP03_0103E,-0.00015860428231562196
DP04_0009M,DP04_0009M,-0.00015860428231562196
DP04_0102M,DP04_0102M,-0.00015860428231562196
DP04_0014PM,DP04_0014PM,-0.00015860428231562196
DP04_0017PE,DP04_0017PE,-0.00015860428231562196
DP04_0099PE,DP04_0099PE,-0.00015860428231562196
DP04_0132PE,DP04_0132PE,-0.00015860428231562196
DP05_0010E,DP05_0010E,-0.00015860428231562196
DP05_0030M,DP05_0030M,-0.00015860428231562196
DP05_0082M,DP05_0082M,-0.00015860428231562196
DP05_0006PM,DP05_0006PM,-0.00015860428231562196
DP02_0114E,DP02_0114E,-0.00017446471054716195
DP03_0076E,DP03_0076E,-0.00017446471054716195
DP03_0017PM,DP03_0017PM,-0.00017446471054716195
DP03_0035PM,DP03_0035PM,-0.00017446471054716195
DP04_0038M,DP04_0038M,-0.00017446471054716195
DP04_0095M,DP04_0095M,-0.00017446471054716195
DP04_0116E,DP04_0116E,-0.00017446471054716195
DP04_0136M,DP04_0136M,-0.00017446471054716195
DP04_0066PE,DP04_0066PE,-0.00017446471054716195
DP04_0105PM,DP04_0105PM,-0.00017446471054716195
DP04_0119PE,DP04_0119PE,-0.00017446471054716195
DP04_0127PE,DP04_0127PE,-0.00017446471054716195
DP05_0020E,DP05_0020E,-0.00017446471054716195
DP05_0049E,DP05_0049E,-0.00017446471054716195
DP05_0049PE,DP05_0049PE,-0.00017446471054716195
DP05_0092PE,DP05_0092PE,-0.00017446471054716195
DP02_0024E,DP02_0024E,-0.00019032513877870194
DP02_0052E,DP02_0052E,-0.00019032513877870194
DP02_0144M,DP02_0144M,-0.00019032513877870194
DP02_0025PE,DP02_0025PE,-0.00019032513877870194
DP02_0108PM,DP02_0108PM,-0.00019032513877870194
DP03_0110E,DP03_0110E,-0.00019032513877870194
DP04_0022E,DP04_0022E,-0.00019032513877870194
DP04_0050E,DP04_0050E,-0.00019032513877870194
DP04_0118E,DP04_0118E,-0.00019032513877870194
DP04_0073PE,DP04_0073PE,-0.00019032513877870194
DP04_0086PM,DP04_0086PM,-0.00019032513877870194
DP04_0126PE,DP04_0126PE,-0.00019032513877870194
DP05_0030E,DP05_0030E,-0.00019032513877870194
DP05_0036M,DP05_0036M,-0.00019032513877870194
DP05_0043M,DP05_0043M,-0.00019032513877870194
DP05_0067M,DP05_0067M,-0.00019032513877870194
DP05_0084M,DP05_0084M,-0.00019032513877870194
DP02_0039M,DP02_0039M,-0.00020618556701024193
DP02_0070E,DP02_0070E,-0.00020618556701024193
DP02_0109E,DP02_0109E,-0.00020618556701024193
DP02_0106PM,DP02_0106PM,-0.00020618556701024193
DP02_0130PE,DP02_0130PE,-0.00020618556701024193
DP02_0145PE,DP02_0145PE,-0.00020618556701024193
DP03_0011M,DP03_0011M,-0.00020618556701024193
DP03_0110M,DP03_0110M,-0.00020618556701024193
DP03_0017PE,DP03_0017PE,-0.00020618556701024193
DP03_0044PM,DP03_0044PM,-0.00020618556701024193
DP04_0013E,DP04_0013E,-0.00020618556701024193
DP04_0016PE,DP04_0016PE,-0.00020618556701024193
DP04_0035PE,DP04_0035PE,-0.00020618556701024193
DP04_0043PM,DP04_0043PM,-0.00020618556701024193
DP04_0058PE,DP04_0058PE,-0.00020618556701024193
DP04_0106PE,DP04_0106PE,-0.00020618556701024193
DP04_0123PM,DP04_0123PM,-0.00020618556701024193
DP04_0140PM,DP04_0140PM,-0.00020618556701024193
DP05_0046E,DP05_0046E,-0.00020618556701024193
DP05_0062E,DP05_0062E,-0.00020618556701024193
DP05_0077E,DP05_0077E,-0.00020618556701024193
DP05_0084E,DP05_0084E,-0.00020618556701024193
DP05_0003PE,DP05_0003PE,-0.00020618556701024193
DP02_0052M,DP02_0052M,-0.00022204599524189295
DP02_0077M,DP02_0077M,-0.00022204599524189295
DP02_0109PE,DP02_0109PE,-0.00022204599524189295
DP03_0069M,DP03_0069M,-0.00022204599524189295
DP03_0089M,DP03_0089M,-0.00022204599524189295
DP03_0098PE,DP03_0098PE,-0.00022204599524189295
DP03_0116PM,DP03_0116PM,-0.00022204599524189295
DP04_0111E,DP04_0111E,-0.00022204599524189295
DP04_0053PE,DP04_0053PE,-0.00022204599524189295
DP05_0094PM,DP05_0094PM,-0.00022204599524189295
DP02_0045M,DP02_0045M,-0.00023790642347343294
DP02_0051M,DP02_0051M,-0.00023790642347343294
DP02_0013PE,DP02_0013PE,-0.00023790642347343294
DP02_0046PM,DP02_0046PM,-0.00023790642347343294
DP03_0044E,DP03_0044E,-0.00023790642347343294
DP03_0029PE,DP03_0029PE,-0.00023790642347343294
DP03_0089PE,DP03_0089PE,-0.00023790642347343294
DP04_0069E,DP04_0069E,-0.00023790642347343294
DP05_0013E,DP05_0013E,-0.00023790642347343294
DP05_0041E,DP05_0041E,-0.00023790642347343294
DP05_0054PE,DP05_0054PE,-0.00023790642347343294
DP02_0004PE,DP02_0004PE,-0.00025376685170497293
DP02_0007PE,DP02_0007PE,-0.00025376685170497293
DP03_0060PM,DP03_0060PM,-0.00025376685170497293
DP04_0135E,DP04_0135E,-0.00025376685170497293
DP04_0141E,DP04_0141E,-0.00025376685170497293
DP04_0023PE,DP04_0023PE,-0.00025376685170497293
DP04_0072PE,DP04_0072PE,-0.00025376685170497293
DP05_0061E,DP05_0061E,-0.00025376685170497293
DP02_0051E,DP02_0051E,-0.0002696272799365129
DP02_0072E,DP02_0072E,-0.0002696272799365129
DP02_0063PM,DP02_0063PM,-0.0002696272799365129
DP02_0103PE,DP02_0103PE,-0.0002696272799365129
DP03_0108M,DP03_0108M,-0.0002696272799365129
DP04_0015M,DP04_0015M,-0.0002696272799365129
DP04_0041M,DP04_0041M,-0.0002696272799365129
DP02_0051PM,DP02_0051PM,-0.0002854877081680529
DP03_0016M,DP03_0016M,-0.0002854877081680529
DP04_0099M,DP04_0099M,-0.0002854877081680529
DP04_0097PE,DP04_0097PE,-0.0002854877081680529
DP05_0007PE,DP05_0007PE,-0.0002854877081680529
DP05_0037PM,DP05_0037PM,-0.0002854877081680529
DP02_0015M,DP02_0015M,-0.0003013481363997039
DP02_0097PE,DP02_0097PE,-0.0003013481363997039
DP03_0040E,DP03_0040E,-0.0003013481363997039
DP04_0120PE,DP04_0120PE,-0.0003013481363997039
DP05_0015E,DP05_0015E,-0.0003013481363997039
DP02_0132E,DP02_0132E,-0.0003172085646312439
DP02_0147M,DP02_0147M,-0.0003172085646312439
DP02_0092PE,DP02_0092PE,-0.0003172085646312439
DP03_0007PE,DP03_0007PE,-0.0003172085646312439
DP04_0056E,DP04_0056E,-0.0003172085646312439
DP04_0058M,DP04_0058M,-0.0003172085646312439
DP04_0020PM,DP04_0020PM,-0.0003172085646312439
DP05_0063PE,DP05_0063PE,-0.0003172085646312439
DP03_0021PE,DP03_0021PE,-0.0003330689928627839
DP03_0116PE,DP03_0116PE,-0.0003330689928627839
DP04_0103E,DP04_0103E,-0.0003330689928627839
DP04_0029PM,DP04_0029PM,-0.0003330689928627839
DP02_0112M,DP02_0112M,-0.0003489294210943239
DP02_0137M,DP02_0137M,-0.0003489294210943239
DP02_0144PE,DP02_0144PE,-0.0003489294210943239
DP03_0011PE,DP03_0011PE,-0.0003489294210943239
DP03_0033PE,DP03_0033PE,-0.0003489294210943239
DP03_0112PM,DP03_0112PM,-0.0003489294210943239
DP04_0059M,DP04_0059M,-0.0003489294210943239
DP04_0137E,DP04_0137E,-0.0003489294210943239
DP05_0071E,DP05_0071E,-0.0003489294210943239
DP02_0154PM,DP02_0154PM,-0.0003647898493258639
DP04_0011E,DP04_0011E,-0.0003647898493258639
DP04_0136E,DP04_0136E,-0.0003647898493258639
DP04_0019PE,DP04_0019PE,-0.0003647898493258639
DP04_0112PE,DP04_0112PE,-0.0003647898493258639
DP02_0091PE,DP02_0091PE,-0.0003806502775575149
DP02_0118PE,DP02_0118PE,-0.0003806502775575149
DP02_0119PE,DP02_0119PE,-0.0003806502775575149
DP04_0011M,DP04_0011M,-0.0003806502775575149
DP04_0052PE,DP04_0052PE,-0.0003806502775575149
DP04_0102PE,DP04_0102PE,-0.0003806502775575149
DP04_0138PE,DP04_0138PE,-0.0003806502775575149
DP02_0039E,DP02_0039E,-0.0003965107057890549
DP02_0036PE,DP02_0036PE,-0.0003965107057890549
DP02_0151PE,DP02_0151PE,-0.0003965107057890549
DP03_0084E,DP03_0084E,-0.0003965107057890549
DP03_0090E,DP03_0090E,-0.0003965107057890549
DP03_0064PE,DP03_0064PE,-0.0003965107057890549
DP04_0133M,DP04_0133M,-0.0003965107057890549
DP05_0016PE,DP05_0016PE,-0.0003965107057890549
DP02_0018M,DP02_0018M,-0.0004123711340205949
DP02_0047M,DP02_0047M,-0.0004123711340205949
DP03_0050M,DP03_0050M,-0.0004123711340205949
DP04_0043M,DP04_0043M,-0.0004123711340205949
DP04_0066M,DP04_0066M,-0.0004123711340205949
DP04_0024PE,DP04_0024PE,-0.0004123711340205949
DP04_0121PE,DP04_0121PE,-0.0004123711340205949
DP04_0007E,DP04_0007E,-0.0004282315622521349
DP05_0078M,DP05_0078M,-0.0004282315622521349
DP05_0077PE,DP05_0077PE,-0.0004282315622521349
DP02_0104PE,DP02_0104PE,-0.00044409199048367487
gt_dma_koplik_spots,gt_dma_koplik_spots,-0.00044409199048367487
DP02_0130PM,DP02_0130PM,-0.0004599524187153259
DP05_0076PE,DP05_0076PE,-0.0004599524187153259
DP02_0120E,DP02_0120E,-0.0004758128469468659
DP03_0045E,DP03_0045E,-0.0004758128469468659
DP03_0063M,DP03_0063M,-0.0004758128469468659
DP02_0056PM,DP02_0056PM,-0.0004916732751784059
DP02_0068PM,DP02_0068PM,-0.0004916732751784059
DP03_0054PE,DP03_0054PE,-0.0004916732751784059
DP03_0066PE,DP03_0066PE,-0.0004916732751784059
DP04_0115PE,DP04_0115PE,-0.0004916732751784059
DP05_0005M,DP05_0005M,-0.0004916732751784059
DP04_0058E,DP04_0058E,-0.0005075337034099459
DP02_0059M,DP02_0059M,-0.0005233941316414858
DP02_0150M,DP02_0150M,-0.0005233941316414858
DP02_0047PM,DP02_0047PM,-0.0005233941316414858
DP03_0115M,DP03_0115M,-0.0005233941316414858
DP02_0128M,DP02_0128M,-0.0005392545598731369
DP02_0140PE,DP02_0140PE,-0.0005392545598731369
DP03_0033M,DP03_0033M,-0.0005392545598731369
DP02_0005PE,DP02_0005PE,-0.0005551149881046769
DP02_0113PE,DP02_0113PE,-0.0005551149881046769
DP03_0022E,DP03_0022E,-0.0005551149881046769
DP04_0122PE,DP04_0122PE,-0.0005551149881046769
DP02_0049PM,DP02_0049PM,-0.0005709754163362168
DP03_0004PE,DP03_0004PE,-0.0005709754163362168
DP02_0078PE,DP02_0078PE,-0.0005868358445677568
DP04_0128PE,DP04_0128PE,-0.0005868358445677568
DP02_0024PE,DP02_0024PE,-0.0006026962727992968
DP02_0046PE,DP02_0046PE,-0.0006026962727992968
DP02_0100PE,DP02_0100PE,-0.0006502775574940278
DP04_0134M,DP04_0134M,-0.0006502775574940278
DP03_0037PM,DP03_0037PM,-0.0006819984139571078
DP05_0010M,DP05_0010M,-0.0006819984139571078
DP02_0032PE,DP02_0032PE,-0.0007137192704202988
DP04_0141PE,DP04_0141PE,-0.0007137192704202988
DP03_0036PE,DP03_0036PE,-0.0007454401268833788
DP04_0005E,DP04_0005E,-0.0007771609833465698
DP03_0021E,DP03_0021E,-0.0007930214115781098
DP03_0058PE,DP03_0058PE,-0.0007930214115781098
DP04_0088PE,DP04_0088PE,-0.0007930214115781098
DP02_0011PE,DP02_0011PE,-0.0008723235527359208
DP03_0090M,DP03_0090M,-0.0008723235527359208
DP04_0068PE,DP04_0068PE,-0.0008723235527359208
DP04_0087PM,DP04_0087PM,-0.0008881839809674608
DP02_0035PE,DP02_0035PE,-0.0009516256938937317
DP03_0025E,DP03_0025E,-0.0011102299762093537
DP02_0107PE,DP02_0107PE,-0.0011736716891356247
DP03_0127PE,DP03_0127PE,-0.0013005551149880556
DP03_0044PE,DP03_0044PE,-0.0013481363996827866
DP03_0088M,DP03_0088M,-0.0013798572561458666
DP03_0026E,DP03_0026E,-0.0013957176843774066
DP04_0070PE,DP04_0070PE,-0.0014432989690721376
DP04_0089M,DP04_0089M,-0.0014591593973036776
DP02_0054PE,DP02_0054PE,-0.0015701823949246796
DP02_0074PE,DP02_0074PE,-0.0015701823949246796
DP02_0049M,DP02_0049M,-0.0016653449643140306
DP04_0063PE,DP04_0063PE,-0.0016653449643140306
DP04_0111PE,DP04_0111PE,-0.0017605075337033815
