variable,coef,pvalue,abs_coef
DP04_0132PE,32.40087284477649,0.9999870094821222,32.40087284477649
DP05_0040PM,32.332177198304095,0.9999870328999114,32.332177198304095
DP04_0119PE,32.29968256173109,0.9999849777598223,32.29968256173109
DP04_0128PE,32.16949522849157,0.9999869000528269,32.16949522849157
DP04_0131PE,32.033456579547206,0.9999869646732887,32.033456579547206
DP04_0129PE,31.900141430252972,0.9999870088398642,31.900141430252972
DP04_0130PE,31.897205357034117,0.9999870408895446,31.897205357034117
DP03_0024PE,-31.63823957759481,0.9999874459605388,31.63823957759481
DP04_0124PE,31.59840889139557,0.9999852988143458,31.59840889139557
DP05_0049PE,31.32660299146133,0.9999901508698859,31.32660299146133
DP02_0087PE,-31.11011102264139,0.9999917081103246,31.11011102264139
DP04_0099PE,-31.095800645653362,0.9999863762938573,31.095800645653362
DP04_0098PE,-31.019464254848387,0.9999863471416962,31.019464254848387
DP04_0133PE,30.9905294912271,0.9999874363775787,30.9905294912271
DP02_0084PE,30.717712260190225,0.9999929787764785,30.717712260190225
DP03_0061PE,30.623958262433774,0.9999847784596575,30.623958262433774
DP02_0119PE,-30.61907068509506,0.9999901332602541,30.61907068509506
DP03_0021PE,-30.42673720648955,0.9999881757055953,30.42673720648955
DP02_0065PE,30.341594379123237,0.9999918974348625,30.341594379123237
DP02_0092PE,30.33737947429881,0.9999914489019084,30.33737947429881
DP03_0019PE,-30.3215917168366,0.9999878993499027,30.3215917168366
DP02_0091PE,30.295893292261205,0.9999914566583393,30.295893292261205
DP04_0118PE,30.28841944637299,0.9999859469950666,30.28841944637299
DP04_0095PE,-30.25939435461921,0.9999867111469323,30.25939435461921
DP04_0122PE,29.9792466218144,0.999986424038637,29.9792466218144
DP03_0022PE,-29.951413441866777,0.9999880019906164,29.951413441866777
DP04_0094PE,-29.91517245229128,0.999986971056919,29.91517245229128
DP05_0053PE,29.778991251304397,0.9999905831950998,29.778991251304397
DP05_0053PM,-29.549113072041823,0.9999868390003624,29.549113072041823
DP05_0044PM,-29.4966166121098,0.999986996639726,29.4966166121098
DP03_0020PE,-29.297729343992838,0.9999882434189947,29.297729343992838
DP04_0096PE,-29.215335113189113,0.999987188342345,29.215335113189113
DP03_0023PE,-29.166110178155993,0.9999885618826249,29.166110178155993
DP04_0120PE,29.150538359350854,0.9999865360377108,29.150538359350854
DP02_0132PM,-29.102838302336195,0.9999747370984138,29.102838302336195
DP04_0100PE,-28.917513503490945,0.9999873813909669,28.917513503490945
DP03_0085PE,28.888905482110985,0.9999843809631512,28.888905482110985
DP02_0084PM,28.653737586416483,0.9999842025826235,28.653737586416483
DP05_0047PM,-28.51339198862064,0.9999937898701848,28.51339198862064
DP04_0123PE,28.13108851693441,0.9999870210163212,28.13108851693441
DP05_0016PM,28.06341146225304,0.9999836451004988,28.06341146225304
DP02_0024PE,27.878882202884036,0.9999885883930931,27.878882202884036
DP04_0097PE,-27.724731993313252,0.9999878643259995,27.724731993313252
DP04_0028PM,-27.66229031177622,0.9999869926175445,27.66229031177622
DP05_0083PE,-27.54507756328514,0.9999881164488388,27.54507756328514
DP05_0084PM,-26.84160395941079,0.9999851546441363,26.84160395941079
DP02_0019PE,26.658749524667357,0.9999892908258949,26.658749524667357
DP05_0024PM,26.547927967465725,0.9999873298163872,26.547927967465725
DP04_0121PE,26.222894693141377,0.9999877484215719,26.222894693141377
DP02_0120PE,-25.906986133580382,0.9999912654115415,25.906986133580382
DP05_0047PE,-25.85903765795213,0.9999936081141547,25.85903765795213
DP03_0004PM,25.740483080221082,0.9999854845560688,25.740483080221082
DP02_0067PE,-25.553771708653024,0.999993438040044,25.553771708653024
DP02_0021PM,-25.36917258427892,0.9999884460190452,25.36917258427892
DP04_0017PE,25.187057615480533,0.99998570664657,25.187057615480533
DP02_0023PE,25.17839358272232,0.9999895898524161,25.17839358272232
DP02_0070PM,-24.930848235158326,0.9999806423335253,24.930848235158326
DP02_0094PM,-24.82443463974004,0.9999738274872535,24.82443463974004
DP02_0089PM,-24.824434638676212,0.9999738274872556,24.824434638676212
DP02_0066PE,24.773688565250374,0.9999933808436173,24.773688565250374
DP02_0022PE,24.735536765991718,0.9999897071770255,24.735536765991718
DP02_0019PM,-24.58850328567877,0.9999883402956244,24.58850328567877
DP05_0078PM,-24.496665792577048,0.9999774594629295,24.496665792577048
DP05_0040PE,24.484537461781546,0.9999955356143095,24.484537461781546
DP05_0046PM,24.35216919570975,0.9999908619628897,24.35216919570975
DP05_0013PM,-24.122551460466866,0.9999851532750829,24.122551460466866
DP05_0016PE,24.024426014042884,0.9999923899436726,24.024426014042884
DP03_0034PE,23.8885770842013,0.9999858209646262,23.8885770842013
DP02_0101PE,-23.660514712884364,0.9999991863988407,23.660514712884364
DP04_0014PM,-23.650239455414322,0.9999728081267053,23.650239455414322
DP02_0100PE,-23.504920953405332,0.9999991917476225,23.504920953405332
DP03_0005PE,-23.484661993915324,0.9999941631807916,23.484661993915324
DP03_0040PE,23.434644619649422,0.9999858542433828,23.434644619649422
DP02_0028PE,23.300933985493394,0.9999912366567415,23.300933985493394
DP05_0017PE,23.29280548666717,0.9999927436004566,23.29280548666717
DP05_0020PM,23.14585270167781,0.9999899469734039,23.14585270167781
DP03_0042PE,22.985373174676102,0.9999861739671823,22.985373174676102
DP04_0024PE,22.897658525897356,0.9999864602329159,22.897658525897356
DP03_0043PE,22.83576278918914,0.9999863373765403,22.83576278918914
DP05_0066PE,-22.742792345039362,0.9999913259461947,22.742792345039362
gt_dma_koplik_spots,22.72119291752793,0.9999830785370545,22.72119291752793
DP04_0054PM,-22.629344350376634,0.9999685267003281,22.629344350376634
DP03_0035PE,22.393889840963194,0.9999866047826578,22.393889840963194
DP04_0021PE,22.385858814230854,0.9999867416495929,22.385858814230854
DP04_0018PE,22.046986185028622,0.9999869753877241,22.046986185028622
DP05_0023PM,-22.021600042728505,0.9999877044576767,22.021600042728505
DP03_0033PE,22.0108563707968,0.999986736267615,22.0108563707968
DP02_0138PM,-21.944756624106713,0.9999883522170466,21.944756624106713
DP02_0126PM,21.942949583363937,0.9999850841786949,21.942949583363937
DP03_0077PE,21.794621691887833,0.9999884809228273,21.794621691887833
DP03_0044PE,21.751510139803386,0.9999870512171553,21.751510139803386
DP04_0022PE,21.71674373015913,0.9999871305704388,21.71674373015913
DP03_0038PE,21.56420612578225,0.9999873395911404,21.56420612578225
DP03_0083PE,21.51959897640327,0.9999880058690903,21.51959897640327
DP02_0068PE,-21.45468625058653,0.9999947415946759,21.45468625058653
DP03_0037PE,21.434608471348366,0.9999871904750651,21.434608471348366
DP04_0023PE,21.406212827115244,0.9999873961511441,21.406212827115244
DP02_0091PM,21.27092714606369,0.9999815271983303,21.27092714606369
DP02_0072PM,-21.077857700585856,0.9999863727310604,21.077857700585856
DP05_0015PE,21.024575497685227,0.9999933512561268,21.024575497685227
DP05_0008PM,-20.920710484150582,0.9999867162103981,20.920710484150582
DP03_0036PE,20.87969234371435,0.9999876678940044,20.87969234371435
DP04_0026PE,20.689248140957282,0.9999877067474386,20.689248140957282
DP03_0039PE,20.656271627114442,0.9999881622192858,20.656271627114442
DP03_0041PE,20.582794825180777,0.999987513433311,20.582794825180777
DP04_0019PE,20.569930709530745,0.9999877630369498,20.569930709530745
DP03_0082PE,20.465948415205737,0.9999885360019373,20.465948415205737
DP03_0081PE,20.367803656582282,0.9999885958897665,20.367803656582282
DP03_0045PE,20.286504955246713,0.9999877571376804,20.286504955246713
DP05_0079PM,20.10027504896498,0.9999845135495857,20.10027504896498
DP02_0020PE,20.065674444941763,0.9999920801466883,20.065674444941763
DP02_0004PE,20.025642561893292,0.9999928675819584,20.025642561893292
DP04_0025PE,19.884323191558288,0.9999884020187979,19.884323191558288
DP03_0078PE,19.73987750981632,0.999989085251055,19.73987750981632
DP02_0090PE,19.685259677040936,0.9999950646033503,19.685259677040936
DP04_0020PE,19.677292455058346,0.9999883880935067,19.677292455058346
DP05_0038PE,19.606427237228843,0.9999930767401114,19.606427237228843
DP05_0006PM,19.289839638556792,0.9999887204136838,19.289839638556792
DP02_0119PM,-19.28231976013029,0.9999870482804678,19.28231976013029
DP03_0084PE,19.010671145938744,0.9999894409324612,19.010671145938744
DP02_0027PM,-18.867844894877198,0.9999751918442579,18.867844894877198
DP02_0064PM,18.83665112795795,0.9999811936988537,18.83665112795795
DP05_0007PM,-18.7135778771244,0.9999896096034062,18.7135778771244
DP02_0027PE,18.489813731757486,0.999993028810009,18.489813731757486
DP05_0056PE,-18.460720921324267,0.9999979308594427,18.460720921324267
DP03_0056PM,-18.397137925698853,0.9999808740016893,18.397137925698853
DP05_0005PE,18.394288560031068,0.9999906753906054,18.394288560031068
DP03_0136PM,-18.280437019646428,0.9999844895021833,18.280437019646428
DP02_0010PE,18.195733739048055,0.9999934484032366,18.195733739048055
DP05_0048PM,-18.179852786820742,0.9999895854471068,18.179852786820742
DP03_0080PE,17.907886854151947,0.999990053098011,17.907886854151947
DP02_0026PE,17.881652063376997,0.9999932574763718,17.881652063376997
DP04_0034PM,-17.782408918248382,0.999978893985057,17.782408918248382
DP05_0037PM,-17.769361760253588,0.9999849205049566,17.769361760253588
DP02_0082PE,-17.713090122141622,0.9999959576608304,17.713090122141622
DP02_0023PM,-17.632869257368505,0.9999804583368395,17.632869257368505
DP02_0002PE,17.403499680372537,0.9999937109818426,17.403499680372537
DP05_0042PE,17.385300019857098,0.999996937080013,17.385300019857098
DP03_0079PE,17.321594763062034,0.9999904870672692,17.321594763062034
DP02_0087PM,17.136975795091463,0.9999874349214521,17.136975795091463
DP02_0022PM,17.114048594337213,0.9999799549870109,17.114048594337213
DP03_0003PM,17.068490265817697,0.9999951119010745,17.068490265817697
DP05_0082PE,-16.938232977527573,0.999992704296561,16.938232977527573
DP02_0149PE,-16.474238021336866,0.999984306373035,16.474238021336866
DP05_0012PE,-16.471927199428787,0.9999911492637601,16.471927199428787
DP04_0039PM,16.409244883562096,0.9999920818892216,16.409244883562096
DP04_0071PE,16.233987413220984,0.9999924211297191,16.233987413220984
DP02_0122PM,16.202731832354807,0.9999867970417284,16.202731832354807
DP05_0049PM,-16.17192059082618,0.9999913285200978,16.17192059082618
DP02_0089PE,-15.812754200098908,0.9999998442272583,15.812754200098908
DP02_0015PM,-15.758213850001214,0.9999843930794858,15.758213850001214
DP02_0060PE,-15.742524232089089,0.9999954397158873,15.742524232089089
DP05_0073PM,-15.692006527785809,0.9999912128464048,15.692006527785809
DP02_0115PM,-15.684640813968686,0.9999904237384447,15.684640813968686
DP02_0030PE,15.666656306390308,0.9999940881095918,15.666656306390308
DP04_0069PE,15.6648522098224,0.9999931782619563,15.6648522098224
DP03_0007PM,-15.53810370084348,0.9999905292542234,15.53810370084348
DP03_0002PM,-15.5381036898326,0.9999905292542296,15.5381036898326
DP02_0125PM,15.370194616289238,0.9999742444573477,15.370194616289238
DP04_0026PM,15.327963003529197,0.9999774117271327,15.327963003529197
DP05_0088PE,-15.278250055490702,0.9999959867581112,15.278250055490702
DP03_0076PE,15.198557707085438,0.9999915400306382,15.198557707085438
DP04_0068PE,15.060596823958273,0.999993044292182,15.060596823958273
DP02_0020PM,15.013229996094232,0.9999917774091541,15.013229996094232
DP02_0029PE,15.013090166993766,0.9999944321544406,15.013090166993766
DP05_0058PM,-14.894167385302447,0.9999966872699262,14.894167385302447
DP05_0060PE,14.795342329480693,0.9999945759522114,14.795342329480693
DP05_0087PM,14.734796136679275,0.9999888865718,14.734796136679275
DP02_0061PE,-14.707837272191512,0.9999957451292631,14.707837272191512
DP04_0020PM,14.693422717981752,0.9999794963268914,14.693422717981752
DP03_0013PM,-14.59966443575347,0.9999898924546858,14.59966443575347
DP04_0077PM,14.576501860770094,0.99998527533868,14.576501860770094
DP03_0097PM,14.534620801716901,0.9999821411195171,14.534620801716901
DP05_0010PM,14.513653488671594,0.9999854889406586,14.513653488671594
DP04_0015PE,-14.482999869695888,0.9999937972881769,14.482999869695888
month_index,14.460884591771684,0.9995908551158802,14.460884591771684
month,14.457973455561056,0.999590926915711,14.457973455561056
DP02_0006PE,14.378124541988488,0.9999947637840636,14.378124541988488
DP05_0074PM,14.277780642855964,0.9999880908493936,14.277780642855964
DP04_0139PE,13.864620411556713,0.9999951328072821,13.864620411556713
DP04_0064PE,13.847988235729865,0.9999935787297551,13.847988235729865
DP04_0081PE,13.77707932009834,0.9999931551790372,13.77707932009834
DP02_0145PM,-13.757088083478582,0.9999929324953514,13.757088083478582
DP04_0049E,-13.739023106945634,0.999994026620324,13.739023106945634
DP05_0027PM,-13.725273879782904,0.9999903737884117,13.725273879782904
DP05_0026PM,-13.72527387817467,0.9999903737884128,13.72527387817467
DP05_0041PM,13.673572614930796,0.999995715787367,13.673572614930796
DP05_0015PM,13.621816566841748,0.999992190273818,13.621816566841748
DP04_0077PE,13.552867767760045,0.9999963645426532,13.552867767760045
DP04_0065PE,13.53694370098276,0.9999937192633672,13.53694370098276
DP04_0063PE,13.45801853517924,0.9999937608036007,13.45801853517924
DP04_0044PM,13.419221552134921,0.9999854066826407,13.419221552134921
DP03_0009PM,-13.305564723577413,0.9999929291711936,13.305564723577413
DP04_0040PM,-13.219266832842836,0.9999852195092968,13.219266832842836
DP05_0037PE,13.205901803746105,0.999995561694299,13.205901803746105
DP04_0138PE,13.149006574046883,0.9999953968485258,13.149006574046883
DP02_0149PM,13.11938256325615,0.9999897409393648,13.11938256325615
DP05_0064PM,13.086484828366817,0.9999909972991378,13.086484828366817
DP04_0142PE,13.079649826881205,0.999995412726598,13.079649826881205
DP04_0029PE,-13.017979767676787,0.9999939242621715,13.017979767676787
DP04_0137PE,12.941456574599439,0.999995459856632,12.941456574599439
DP02_0134PE,12.867575662745907,0.9999919130785464,12.867575662745907
DP04_0141PE,12.865424723503388,0.9999954837981992,12.865424723503388
DP04_0041PM,-12.83006756103859,0.9999824712127803,12.83006756103859
DP04_0030PE,-12.784724194506426,0.9999941238662567,12.784724194506426
DP02_0120PM,-12.72614878249339,0.9999920381018548,12.72614878249339
DP02_0118PM,12.7205837610298,0.9999872215329461,12.7205837610298
DP03_0061PM,12.654895208278186,0.9999919143349432,12.654895208278186
DP04_0085PE,12.641740293344078,0.9999937121284795,12.641740293344078
DP05_0093PM,12.598504454889905,0.9999867474451847,12.598504454889905
DP05_0094PM,12.59850445443482,0.999986747445185,12.59850445443482
DP04_0023PM,12.494054366784479,0.999983050003057,12.494054366784479
DP04_0030PM,12.465442130865346,0.9999869476972735,12.465442130865346
DP03_0027PE,-12.445305663502367,0.9999954154017728,12.445305663502367
DP04_0066PE,12.44039986504966,0.9999942336904929,12.44039986504966
DP04_0140PE,12.425818347356996,0.999995627239317,12.425818347356996
DP04_0037E,-12.285679159758285,0.999995783480041,12.285679159758285
DP02_0013PM,12.255406401890859,0.9999890706076532,12.255406401890859
DP04_0078PM,-12.196213788793408,0.9999864824327683,12.196213788793408
DP05_0062PM,12.178620369411659,0.9999902936355133,12.178620369411659
DP04_0082PE,12.152251609587292,0.9999939654212937,12.152251609587292
DP04_0082PM,12.095782177021848,0.9999772902034828,12.095782177021848
DP02_0024PM,11.897257440707149,0.9999867831023652,11.897257440707149
DP02_0121PM,-11.884829153377796,0.9999930206853196,11.884829153377796
DP05_0022PE,11.88177135802659,0.9999799173610842,11.88177135802659
DP04_0086PE,11.857613812444614,0.9999941269107095,11.857613812444614
DP02_0150PM,-11.850107556837527,0.9999910218835836,11.850107556837527
DP04_0083PE,11.837673981535433,0.9999941508916405,11.837673981535433
DP02_0076PM,11.762306020558022,0.9999866981575273,11.762306020558022
DP03_0030PE,-11.697550707967377,0.9999956514397319,11.697550707967377
DP02_0085PM,-11.487817867473437,0.9999920111713406,11.487817867473437
DP04_0087PE,11.46689935654237,0.9999943151473574,11.46689935654237
DP05_0013PE,-11.43737761250928,0.9999940397894423,11.43737761250928
DP03_0028PE,-11.197983682936066,0.999995870041737,11.197983682936066
DP03_0023PM,-11.126209958410644,0.999984426258563,11.126209958410644
DP02_0128PM,11.124359114056732,0.999989961001181,11.124359114056732
DP03_0136PE,11.118051264358032,0.9999832159554628,11.118051264358032
DP04_0084PE,11.106535593441635,0.9999944865537007,11.106535593441635
DP04_0114PE,11.075927422751548,0.9999961008150682,11.075927422751548
DP05_0085PE,-10.922944150431437,0.9999967405010803,10.922944150431437
DP05_0064PE,10.770343345030788,0.9999945040387045,10.770343345030788
DP04_0070PE,10.72963986324123,0.9999951403744216,10.72963986324123
DP03_0037PM,10.635856556799324,0.9999822077131363,10.635856556799324
DP04_0017PM,10.606610161770973,0.9999871474196241,10.606610161770973
DP03_0029PE,-10.558096914923432,0.9999960676173583,10.558096914923432
DP03_0031PE,-10.515567300074231,0.999996098868987,10.515567300074231
DP02_0006PM,10.43756835437873,0.9999902345785726,10.43756835437873
DP05_0044PE,-10.412018410356985,0.9999979021999658,10.412018410356985
DP04_0121PM,10.376453483845266,0.9999788605960797,10.376453483845266
DP04_0054PE,10.375081461330534,0.9999956151734305,10.375081461330534
DP05_0014PE,-10.230176995349048,0.9999947341416481,10.230176995349048
DP04_0073PE,-10.078322303190463,0.9999821742059068,10.078322303190463
DP02_0139PM,-10.065878664166393,0.9999867955766285,10.065878664166393
DP05_0087PE,-9.963627256953917,0.9999958695619895,9.963627256953917
DP04_0010PE,-9.926367223603638,0.9999952388636603,9.926367223603638
DP05_0019PM,-9.899036391397305,0.9999896837395119,9.899036391397305
DP05_0021PM,-9.899036390166941,0.9999896837395134,9.899036390166941
DP03_0052PM,9.881880537496167,0.9999892448401417,9.881880537496167
DP05_0062PE,-9.843183851639468,0.9999941181203786,9.843183851639468
DP05_0010PE,-9.82382900187556,0.9999947529117627,9.82382900187556
DP02_0004PM,-9.740951832182152,0.9999913162315496,9.740951832182152
DP04_0022PM,9.714828344074538,0.9999867207068737,9.714828344074538
DP04_0088PE,9.70036849576038,0.9999952195833441,9.70036849576038
DP02_0080PM,9.696710546526035,0.9999936230580295,9.696710546526035
DP02_0081PM,9.696710512918113,0.9999936230580506,9.696710512918113
DP02_0063PM,9.680411125905357,0.9999868901901435,9.680411125905357
DP04_0115PE,9.669674505637369,0.9999965908019348,9.669674505637369
DP04_0111PE,9.660655751459812,0.9999965871686642,9.660655751459812
DP04_0078PE,9.484839559860994,0.9999974375939378,9.484839559860994
DP04_0010PM,9.46729618944133,0.99998819495932,9.46729618944133
DP03_0006PM,-9.445876176644592,0.9999919367305458,9.445876176644592
DP02_0002PM,9.316807738045032,0.9999885178120506,9.316807738045032
DP04_0035PE,-9.239007408404653,0.9999958036082113,9.239007408404653
DP02_0030PM,9.058114572550078,0.9999887479319897,9.058114572550078
DP04_0033PE,-9.0566200692002,0.9999958301883023,9.0566200692002
DP03_0098PM,-8.958012794989347,0.9999893339257534,8.958012794989347
DP05_0060PM,-8.936029924064657,0.9999909296933861,8.936029924064657
DP05_0005PM,-8.892319446984805,0.9999933874078071,8.892319446984805
DP02_0132PE,8.891819341426134,0.9999789659783487,8.891819341426134
DP03_0011PE,8.888422885193433,0.9999933452208173,8.888422885193433
DP05_0069PM,8.885752422815061,0.9999907517799651,8.885752422815061
DP03_0066PM,-8.838957098873456,0.9999886292518515,8.838957098873456
DP03_0085PM,-8.825775668129383,0.9999916459594312,8.825775668129383
DP04_0032PE,-8.824596551621983,0.9999959114701858,8.824596551621983
DP05_0011PE,-8.819922874579833,0.9999953413129162,8.819922874579833
DP05_0012PM,-8.77991008444819,0.9999926096361648,8.77991008444819
DP04_0009PE,-8.703314586460868,0.9999957272910356,8.703314586460868
DP03_0040PM,-8.700661858931161,0.9999878055631845,8.700661858931161
DP02_0101PM,-8.619025620755181,0.9999840971680081,8.619025620755181
DP02_0100PM,8.610389783498613,0.9999840881454531,8.610389783498613
DP02_0141PM,8.520045099687145,0.9999932657413175,8.520045099687145
DP04_0112PE,8.515915348808981,0.999996994207111,8.515915348808981
DP02_0143PM,-8.506173319836307,0.999992723985775,8.506173319836307
DP04_0087PM,8.476659701665914,0.9999791182881631,8.476659701665914
DP02_0029PM,8.429528439581272,0.9999910113658815,8.429528439581272
DP02_0117PM,8.427377759350147,0.9999951425478538,8.427377759350147
DP03_0028PM,-8.396967036820286,0.999985176127756,8.396967036820286
DP04_0015PM,-8.372095242858668,0.9999897923523094,8.372095242858668
DP02_0017M,-8.339117513342536,0.9999994061546261,8.339117513342536
DP02_0134PM,8.328881276532165,0.9999940231216708,8.328881276532165
DP04_0067PM,8.309182040927219,0.9999900906590373,8.309182040927219
DP02_0072PE,8.292349025351008,0.9999895564756425,8.292349025351008
DP03_0004PE,-8.130854808024917,0.9999978958564416,8.130854808024917
DP04_0031PE,-8.10636301936677,0.9999962588369733,8.10636301936677
DP04_0052PM,-8.015086024569522,0.9999888840062146,8.015086024569522
DP04_0036PE,-8.014021830176759,0.9999963291541167,8.014021830176759
DP02_0008PM,-7.909825092328284,0.9999930489744531,7.909825092328284
DP04_0074PE,7.894995414222969,0.99998489515447,7.894995414222969
DP02_0127PM,7.881143487319857,0.9999929615938093,7.881143487319857
DP05_0011PM,7.860582675494286,0.9999938524436984,7.860582675494286
DP04_0066PM,-7.837863082811763,0.9999815489582419,7.837863082811763
DP03_0078PM,-7.751527608569328,0.9999848574194573,7.751527608569328
DP05_0070PM,7.728175339813177,0.9999922825043804,7.728175339813177
DP04_0113PE,7.680871090359261,0.9999972883578362,7.680871090359261
DP03_0072PM,7.652276720730782,0.9999878106927884,7.652276720730782
DP02_0143PE,7.598384036263981,0.9999886099101036,7.598384036263981
DP02_0147PM,-7.551128922125452,0.9999923435471398,7.551128922125452
DP04_0036PM,7.522877335634569,0.9999916719064611,7.522877335634569
DP02_0012PE,-7.475405023886503,0.9999793980619818,7.475405023886503
DP04_0051PM,-7.409952520991043,0.9999894884594892,7.409952520991043
DP04_0056PE,7.403832030196591,0.9999968859907762,7.403832030196591
DP05_0017PM,-7.31773633967629,0.999996284851749,7.31773633967629
DP03_0013PE,-7.315841292362572,0.9999773646763424,7.315841292362572
DP03_0053PM,7.234754143557429,0.9999925327768884,7.234754143557429
DP03_0024PM,7.088747785758567,0.9999882636171252,7.088747785758567
DP05_0041PE,-7.039888369344457,0.9999986194962243,7.039888369344457
DP02_0065PM,-7.023001526984825,0.9999938769550838,7.023001526984825
DP02_0055PM,-7.005211558399484,0.999981831502343,7.005211558399484
DP05_0090PM,6.993876337180504,0.9999965529663281,6.993876337180504
DP03_0050PE,6.97795260350053,0.9999976721024637,6.97795260350053
DP02_0135PM,-6.948334278621411,0.9999947988019573,6.948334278621411
DP04_0053PE,6.914312225586344,0.9999970835348321,6.914312225586344
DP04_0033PM,6.8593519045533675,0.9999912181509355,6.8593519045533675
DP02_0003PM,-6.828296957231022,0.9999922981853172,6.828296957231022
DP05_0014PM,-6.788422043311767,0.9999958133458344,6.788422043311767
DP05_0009PE,-6.741894837053519,0.9999963559450038,6.741894837053519
DP05_0018E,6.713694814415978,0.9999758924730577,6.713694814415978
DP04_0074PM,-6.681607859149969,0.9999902932174345,6.681607859149969
DP03_0050PM,6.673047505209421,0.9999885623196425,6.673047505209421
DP04_0007PE,-6.594606166146498,0.9999967944429493,6.594606166146498
DP04_0053PM,-6.586430657487581,0.9999906664257779,6.586430657487581
DP04_0014PE,-6.558080136958893,0.9999968085616399,6.558080136958893
DP03_0055PM,6.501924290203375,0.999993095451353,6.501924290203375
DP05_0056PM,-6.4250416304269855,0.9999987562361231,6.4250416304269855
DP04_0051PE,6.420616256417276,0.9999972715100399,6.420616256417276
DP03_0074PM,-6.409015614212823,0.9999902997122568,6.409015614212823
DP04_0073PM,6.39857616107443,0.9999908033082673,6.39857616107443
DP03_0031PM,-6.337201923479611,0.9999885688680391,6.337201923479611
DP04_0034PE,-6.295994652669396,0.9999971090182462,6.295994652669396
DP04_0025PM,6.292059857153225,0.9999928873588921,6.292059857153225
DP05_0002PM,6.282017295952754,0.9999959345237739,6.282017295952754
DP05_0003PM,6.28201729548447,0.9999959345237742,6.28201729548447
DP05_0089PE,6.278343203170438,0.999998255335623,6.278343203170438
DP02_0154PM,-6.249640240527817,0.9999892047021577,6.249640240527817
DP02_0137PM,6.187772452840627,0.9999915803418561,6.187772452840627
DP02_0108PE,-6.145881302766512,0.9999865706320579,6.145881302766512
DP03_0099PM,6.106179332402572,0.9999886464133858,6.106179332402572
DP03_0096PM,6.106179329867175,0.999988646413391,6.106179329867175
DP02_0057PM,6.091684092987591,0.9999823088680935,6.091684092987591
DP02_0083PM,6.073201321750223,0.9999934384909176,6.073201321750223
DP04_0043PM,-6.043656243370175,0.9999918655532094,6.043656243370175
DP02_0033PM,-6.041367493300136,0.9999913636022906,6.041367493300136
DP05_0052PM,6.022738244950187,0.9999969173329581,6.022738244950187
DP02_0107PE,-6.00958093996349,0.9999868989200662,6.00958093996349
DP02_0093PM,6.000183165302222,0.9999953302239154,6.000183165302222
DP02_0026PM,5.987097262927824,0.9999911564319667,5.987097262927824
DP04_0103PM,-5.948227228274059,0.9999816308666661,5.948227228274059
DP02_0062PE,5.92252720079107,0.9999980457290344,5.92252720079107
DP03_0082PM,-5.903379296463742,0.9999923077177736,5.903379296463742
DP04_0107PM,5.902542238105662,0.9999835994566724,5.902542238105662
DP03_0058PM,5.892136065739749,0.9999941370329904,5.892136065739749
DP02_0138PE,-5.8756737353171875,0.9999970568315385,5.8756737353171875
DP05_0063PM,-5.87371190511989,0.9999959981705124,5.87371190511989
DP02_0110PE,-5.8736253186633185,0.9999871993319746,5.8736253186633185
DP04_0083PM,-5.853279328814443,0.9999894043929377,5.853279328814443
DP02_0061PM,-5.843390878061468,0.9999951949350064,5.843390878061468
gt_dma_measles_virus,-5.821833072064699,0.9999967571158169,5.821833072064699
DP02_0106PE,-5.793471599146606,0.9999872962413408,5.793471599146606
DP02_0111PE,-5.767238259857083,0.9999874438489719,5.767238259857083
DP04_0079PM,-5.755720799059466,0.9999913039729817,5.755720799059466
DP04_0008PE,-5.71055537390137,0.9999972350377044,5.71055537390137
DP04_0107PE,-5.6355165271789085,0.9999975919916476,5.6355165271789085
DP02_0109PE,-5.598947374269978,0.9999878445310095,5.598947374269978
DP05_0006PE,5.559765051717344,0.9999972389440904,5.559765051717344
DP04_0035PM,-5.479402241046667,0.9999939480565974,5.479402241046667
DP02_0092PM,-5.47500791956734,0.9999951628882142,5.47500791956734
DP03_0133PE,-5.465898873867566,0.9999957074984837,5.465898873867566
DP05_0065PE,5.461223133257415,0.999996277338223,5.461223133257415
DP04_0052PE,5.398118947598272,0.9999977273431637,5.398118947598272
DP04_0012PE,-5.387134879661423,0.9999973522337009,5.387134879661423
DP03_0081PM,-5.385145708059953,0.9999925144829699,5.385145708059953
DP03_0044PM,5.382885077167939,0.9999929212943593,5.382885077167939
DP04_0055PE,5.365522455124477,0.9999977409179636,5.365522455124477
DP03_0034PM,5.355366281276431,0.9999911232515775,5.355366281276431
DP03_0107PE,5.261853994858428,0.9999778291614276,5.261853994858428
DP03_0039PM,5.185868899100409,0.9999921481310514,5.185868899100409
DP05_0070PE,5.178233103137828,0.999994429702113,5.178233103137828
DP05_0009PM,5.127824877098968,0.999995492983136,5.127824877098968
DP02_0129PM,-5.077321765569144,0.9999935293184582,5.077321765569144
DP05_0072PE,-5.050723825422981,0.9999968777009491,5.050723825422981
DP02_0113PM,-4.984430718926786,0.9999915432039765,4.984430718926786
DP02_0114PM,-4.9844306972889605,0.9999915432040072,4.9844306972889605
DP03_0107PM,4.980865079169326,0.9999912499920647,4.980865079169326
DP04_0011PE,-4.942573162105338,0.9999976075535354,4.942573162105338
DP02_0007PM,4.925564488342252,0.999992419712955,4.925564488342252
DP02_0063PE,4.898860880794221,0.9999983815254754,4.898860880794221
DP05_0034PM,4.845822870083952,0.9999860982949249,4.845822870083952
